idcode,age,race,married,never_married,grade,collgrad,south,smsa,c_city,industry,occupation,union,wage,hours,ttl_exp,tenure
4167,35,1,1,0,14.0,0,0,0,0,11.0,1.0,1.0,5.8293061,30.0,9.4423075,4.6666665
4168,41,1,1,0,12.0,0,0,0,0,8.0,1.0,,6.6889634,15.0,17.788462,0.25
4169,36,1,1,0,11.0,0,0,0,0,11.0,13.0,,5.0322061,40.0,8.1346159,2.6666667
4171,37,3,0,0,13.0,0,0,0,0,11.0,3.0,1.0,7.6811533,10.0,3.2692308,0.66666669
4172,36,1,1,0,12.0,0,0,0,0,6.0,2.0,0.0,5.3462152,40.0,18.211538,8.666667
4173,35,1,1,0,12.0,0,0,1,0,7.0,4.0,0.0,14.227051,37.0,16.865385,3.3333333
4176,39,3,1,0,10.0,0,0,0,0,11.0,8.0,1.0,5.0161028,20.0,7.4423075,3.5
4180,43,1,1,0,13.0,0,0,0,0,7.0,3.0,,2.7033908,50.0,16.102564,1.4166666
4182,35,1,1,0,14.0,0,0,0,0,11.0,1.0,0.0,2.3268917,16.0,5.8717952,0.5
4184,40,1,1,0,12.0,0,0,0,0,1.0,1.0,0.0,12.38325,40.0,17.717949,17.666666
4186,39,1,1,0,13.0,0,0,1,0,5.0,3.0,0.0,8.1320438,40.0,20.070513,7.75
4189,44,1,1,0,10.0,0,0,1,0,11.0,8.0,1.0,7.2785773,38.0,16.5,16.5
4191,41,1,1,0,12.0,0,0,0,0,11.0,3.0,1.0,3.486311,40.0,15.25,10.75
4192,39,1,1,0,16.0,1,0,1,0,11.0,13.0,1.0,5.6360707,20.0,4.3589745,2.6666667
4193,35,1,0,0,15.0,0,0,1,0,4.0,1.0,0.0,12.777775,40.0,13.647436,6.3333335
4195,36,1,1,0,17.0,1,0,0,0,11.0,1.0,1.0,6.5056314,50.0,10.717949,6.8333335
4196,35,1,0,0,18.0,1,1,1,0,11.0,13.0,1.0,9.790657,40.0,9.5769234,2.9166667
4198,39,1,1,0,10.0,0,0,0,0,8.0,4.0,0.0,4.1806021,4.0,4.2692308,1.4166666
4199,36,1,1,0,13.0,0,1,1,1,7.0,2.0,0.0,9.29146,40.0,7.6153846,5.75
4202,44,1,1,0,17.0,1,0,1,1,11.0,13.0,1.0,11.964567,44.0,18.326923,15.833333
4204,44,3,0,0,7.0,0,1,0,0,4.0,6.0,0.0,2.6972613,40.0,21.102564,6.5
4206,43,1,0,0,17.0,1,0,1,1,8.0,5.0,,3.1772571,20.0,9.8589745,0.66666669
4208,41,1,1,0,13.0,0,0,0,0,5.0,3.0,0.0,5.4186792,40.0,8.3653851,8.333333
4213,39,1,0,1,14.0,0,0,1,0,7.0,2.0,,35.731617,45.0,16.012821,3.0833333
4214,35,1,1,0,17.0,1,0,1,1,11.0,13.0,1.0,11.272142,45.0,15.192307,8.666667
4215,36,1,1,0,16.0,1,0,0,0,7.0,2.0,,3.8619854,50.0,7.8269229,0.41666666
4221,38,1,1,0,13.0,0,0,1,1,11.0,3.0,1.0,6.2962961,40.0,10.217948,2.9166667
4222,36,1,0,1,12.0,0,0,1,1,11.0,3.0,0.0,1.9726238,40.0,18.057692,3.25
4223,37,1,1,0,12.0,0,0,1,1,12.0,3.0,1.0,6.1916251,40.0,5.0833335,5.0833335
4225,39,1,0,0,16.0,1,0,1,1,11.0,3.0,0.0,6.0466976,40.0,11.358975,3.0833333
4229,41,1,0,1,18.0,1,0,1,0,11.0,13.0,1.0,13.019322,40.0,18.833334,18.833334
4230,41,1,1,0,11.0,0,0,1,0,6.0,5.0,0.0,4.2270532,24.0,2.2884614,2.1666667
4231,45,1,0,0,12.0,0,0,1,0,9.0,7.0,,3.3444817,16.0,2.8333335,0.83333331
4233,42,1,1,0,14.0,0,0,1,0,10.0,3.0,0.0,4.1867933,20.0,9.6153851,1.75
4237,38,1,1,0,9.0,0,0,1,0,6.0,3.0,,3.9193144,32.0,10.294871,1.1666666
4239,35,1,1,0,13.0,0,0,1,0,6.0,4.0,0.0,4.0257649,16.0,2.8012822,0.083333336
4240,41,1,0,0,12.0,0,0,1,1,12.0,3.0,0.0,6.3768106,40.0,12.096154,10.416667
4242,38,1,0,0,12.0,0,0,1,1,7.0,4.0,1.0,7.3107843,40.0,12.211538,3.75
4244,37,1,1,0,13.0,0,0,1,0,12.0,2.0,1.0,9.6296282,40.0,13.980769,4.5
4245,42,1,0,1,15.0,0,0,0,0,5.0,3.0,1.0,10.466988,40.0,18.846153,18.416666
4246,41,1,0,0,17.0,1,0,0,0,11.0,13.0,1.0,10.22544,40.0,3.8269231,1.75
4247,40,1,1,0,12.0,0,0,1,0,6.0,2.0,0.0,8.9452448,45.0,14.884615,0.75
4248,36,1,0,0,16.0,1,0,1,0,10.0,8.0,,2.7892132,10.0,11.826923,0.16666667
4250,39,1,1,0,12.0,0,0,1,0,4.0,2.0,,10.064413,40.0,14.192307,3.5
4251,35,1,1,0,13.0,0,0,0,0,7.0,3.0,0.0,6.0466976,40.0,7.5961537,2.0833333
4252,41,1,1,0,9.0,0,1,1,0,11.0,8.0,0.0,5.0322061,40.0,13.75,13.75
4253,43,1,1,0,12.0,0,1,1,0,11.0,3.0,1.0,9.3639278,40.0,12.224359,3.0
4255,36,1,1,0,14.0,0,0,1,0,6.0,3.0,,4.7342973,40.0,6.2692308,1.1666666
4256,41,1,0,0,12.0,0,1,1,0,11.0,3.0,1.0,6.5458913,40.0,6.6987181,5.5
4258,36,1,0,0,15.0,0,1,1,0,11.0,1.0,1.0,11.070854,40.0,13.801282,3.75
4259,43,1,0,0,10.0,0,1,1,0,11.0,1.0,0.0,6.5780983,40.0,17.75,3.0833333
4260,38,1,1,0,11.0,0,1,1,0,9.0,8.0,,6.0386477,40.0,7.3141031,1.5
4268,37,1,0,1,12.0,0,1,1,0,,,0.0,4.1384859,35.0,0.11538462,0.083333336
4269,44,2,1,0,9.0,0,1,0,0,4.0,6.0,0.0,3.7625415,40.0,14.980768,10.0
4270,41,2,0,0,16.0,1,1,0,0,6.0,3.0,0.0,8.0515299,25.0,17.198717,3.4166667
4278,41,2,0,0,10.0,0,0,1,0,11.0,8.0,0.0,3.8486302,40.0,4.0320511,1.0
4279,35,1,1,0,8.0,0,1,0,0,6.0,3.0,1.0,4.0257649,40.0,9.3461542,3.5833333
4280,35,2,1,0,12.0,0,1,0,0,12.0,3.0,0.0,4.2592573,40.0,12.820513,3.5
4281,41,2,1,0,12.0,0,1,0,0,11.0,8.0,0.0,3.6231885,40.0,16.20513,3.4166667
4282,36,2,1,0,13.0,0,1,0,0,6.0,1.0,0.0,5.0322061,40.0,13.839744,3.4166667
4283,41,2,1,0,10.0,0,1,0,0,4.0,6.0,1.0,6.4412241,40.0,18.762821,3.25
4287,40,1,1,0,12.0,0,1,0,0,7.0,3.0,1.0,10.22544,40.0,18.538462,17.916666
4291,44,2,1,0,12.0,0,1,0,0,11.0,3.0,0.0,4.8309178,40.0,18.166666,18.166666
4292,38,2,1,0,11.0,0,0,1,1,11.0,8.0,0.0,5.152977,40.0,8.4551287,2.0
4293,39,2,1,0,16.0,1,0,1,1,11.0,13.0,1.0,8.848629,35.0,12.801283,12.75
4294,36,2,0,1,12.0,0,0,1,0,8.0,8.0,1.0,3.4541039,35.0,8.7243595,1.25
4296,38,1,1,0,12.0,0,1,0,0,6.0,2.0,0.0,2.6086955,54.0,8.083333,8.083333
4298,37,2,1,0,12.0,0,0,1,1,6.0,6.0,0.0,4.2109499,40.0,7.5705128,1.75
4299,37,2,0,1,12.0,0,0,1,1,11.0,3.0,1.0,5.8051524,40.0,14.519231,13.416667
4305,35,1,1,0,18.0,1,1,0,0,11.0,13.0,0.0,6.1916251,40.0,10.5,3.8333333
4306,37,2,1,0,13.0,0,1,1,1,12.0,1.0,0.0,6.6425118,40.0,14.557693,7.6666665
4309,37,2,1,0,10.0,0,1,1,1,11.0,8.0,0.0,4.0901756,25.0,10.47436,3.75
4310,39,2,1,0,14.0,0,1,1,1,11.0,8.0,0.0,7.914649,40.0,11.99359,0.0
4311,38,2,0,0,13.0,0,1,0,0,11.0,1.0,0.0,6.2721395,40.0,9.2948723,8.25
4316,34,1,1,0,16.0,1,0,1,0,11.0,3.0,0.0,3.7117529,20.0,9.5769234,0.58333331
4318,41,1,0,0,12.0,0,1,1,1,11.0,8.0,1.0,3.4782605,35.0,10.589744,4.75
4319,36,1,0,0,12.0,0,1,1,0,4.0,6.0,,2.7591965,30.0,3.7371793,0.25
4323,44,2,0,0,11.0,0,1,1,1,11.0,3.0,,4.7423511,40.0,10.333333,0.0
4324,41,2,0,0,10.0,0,1,1,1,9.0,8.0,,1.5926099,,9.4615383,0.91666669
4327,35,2,0,0,12.0,0,1,1,0,12.0,8.0,,3.3444817,20.0,7.5897436,0.75
4330,42,2,0,0,12.0,0,1,1,0,6.0,3.0,1.0,5.2334948,40.0,17.423077,14.5
4334,41,2,1,0,15.0,1,1,1,0,6.0,3.0,0.0,6.1916251,40.0,16.967949,14.25
4335,35,2,1,0,11.0,0,1,1,1,7.0,3.0,0.0,5.5394502,40.0,7.4038463,1.0833334
4338,42,2,1,0,9.0,0,1,1,1,11.0,3.0,0.0,5.6682744,40.0,14.942307,8.666667
4340,44,2,0,1,10.0,0,1,1,1,11.0,2.0,0.0,3.37359,40.0,20.839743,1.4166666
4342,40,2,0,1,16.0,1,1,1,0,11.0,1.0,0.0,14.750395,42.0,14.884616,8.083333
4343,41,2,0,1,4.0,0,1,1,1,6.0,8.0,0.0,3.156198,37.0,8.051281,1.9166666
4345,36,2,1,0,12.0,0,0,1,0,7.0,3.0,0.0,8.9613504,38.0,14.173077,11.333333
4346,45,2,0,0,18.0,1,1,1,1,11.0,3.0,0.0,10.32206,45.0,16.583334,15.833333
4350,35,1,1,0,16.0,1,1,1,1,11.0,1.0,0.0,10.531395,50.0,13.538462,12.833333
4351,40,1,1,0,12.0,0,1,1,0,11.0,3.0,0.0,7.1980634,40.0,17.27564,17.25
4352,42,1,1,0,12.0,0,1,1,1,6.0,2.0,0.0,3.7198057,45.0,12.487179,1.3333334
4354,35,2,0,0,16.0,1,1,1,1,11.0,1.0,,38.709259,40.0,14.326923,4.9166665
4356,43,1,1,0,12.0,0,1,1,1,5.0,,0.0,12.431557,40.0,19.615385,19.583334
4357,38,1,1,0,14.0,0,1,1,1,7.0,2.0,0.0,11.030594,40.0,19.301283,1.4166666
4360,42,1,0,0,12.0,0,1,1,1,4.0,6.0,1.0,8.0515299,40.0,20.365385,1.3333334
4361,45,1,1,0,9.0,0,1,1,0,4.0,6.0,0.0,6.8438005,40.0,15.211538,12.5
4363,39,1,1,0,17.0,1,1,0,0,11.0,3.0,0.0,9.29146,40.0,12.01282,6.8333335
4364,37,1,1,0,14.0,0,1,1,0,6.0,4.0,0.0,2.3107882,45.0,11.980769,1.5833334
4365,42,1,1,0,12.0,0,1,1,1,6.0,5.0,0.0,4.9597421,45.0,8.1730766,0.0
4367,38,1,1,0,12.0,0,1,0,0,7.0,3.0,0.0,6.9726219,40.0,14.211538,9.666667
4369,40,1,1,0,12.0,0,1,0,0,6.0,3.0,0.0,8.0515299,4.0,8.9743586,4.75
4376,35,1,1,0,12.0,0,1,1,0,6.0,3.0,0.0,4.5330095,40.0,13.429487,1.5833334
4378,42,1,0,1,16.0,1,1,0,0,11.0,1.0,0.0,9.7584505,40.0,17.923077,6.5
4381,43,1,1,0,15.0,0,1,0,0,11.0,13.0,0.0,8.5185146,40.0,12.108974,6.9166665
4382,42,2,0,0,9.0,0,1,0,0,4.0,6.0,1.0,5.7246356,40.0,17.423077,11.75
4383,38,2,0,0,14.0,0,1,0,0,4.0,6.0,1.0,5.5394502,40.0,15.794871,15.75
4384,41,2,0,0,10.0,0,1,0,0,9.0,7.0,0.0,2.6972613,58.0,9.833334,0.0
4386,43,2,0,0,12.0,0,1,0,0,4.0,5.0,0.0,8.3798876,40.0,21.070513,11.083333
4388,37,2,1,0,11.0,0,0,1,0,11.0,8.0,1.0,4.0551829,40.0,12.435898,7.4166665
4389,41,2,1,0,14.0,0,1,0,0,11.0,5.0,0.0,5.5233469,40.0,13.865385,13.666667
4393,39,1,1,0,15.0,0,1,0,0,6.0,3.0,0.0,3.5024142,40.0,15.288462,9.25
4394,36,1,1,0,12.0,0,1,0,0,7.0,3.0,0.0,2.2141707,38.0,11.551282,
4395,41,1,1,0,12.0,0,1,0,0,4.0,6.0,0.0,2.0128825,40.0,4.4423079,0.41666666
4397,40,1,1,0,18.0,1,0,1,1,11.0,13.0,,3.4280922,40.0,16.070515,2.0
4405,36,1,1,0,7.0,0,1,0,0,4.0,6.0,,3.3444817,40.0,5.7884617,0.5
4407,40,2,1,0,11.0,0,1,0,0,11.0,6.0,,3.3444817,20.0,15.057693,1.0833334
4408,38,1,1,0,14.0,0,1,0,0,11.0,1.0,,7.9013362,40.0,9.6730766,0.25
4409,35,1,1,0,12.0,0,1,0,0,11.0,8.0,0.0,4.2270532,35.0,10.0,9.166667
4411,44,2,0,1,8.0,0,1,0,0,1.0,10.0,0.0,1.8115942,40.0,16.993589,13.25
4413,41,1,1,0,12.0,0,1,0,0,4.0,6.0,0.0,4.9194822,40.0,21.0,21.0
4419,36,1,1,0,12.0,0,1,0,0,4.0,3.0,0.0,5.0322061,40.0,10.910257,4.3333335
4420,43,1,1,0,12.0,0,1,1,0,7.0,3.0,0.0,3.0998378,50.0,13.903846,5.3333335
4426,36,2,1,0,12.0,0,1,0,0,4.0,6.0,,2.801002,40.0,11.576923,0.5
4428,39,2,1,0,12.0,0,1,1,1,12.0,,0.0,4.1787429,40.0,8.5320511,7.25
4429,37,2,1,0,11.0,0,1,1,0,12.0,3.0,0.0,7.3510447,40.0,14.538462,9.083333
4435,35,1,1,0,18.0,1,1,0,0,11.0,1.0,0.0,7.8985486,50.0,17.371796,9.75
4437,41,1,1,0,12.0,0,1,0,0,11.0,3.0,,5.2257524,40.0,15.52564,0.83333331
4438,42,1,1,0,12.0,0,1,0,0,4.0,6.0,0.0,2.777777,40.0,10.871795,0.0
4439,42,1,1,0,12.0,0,1,0,0,4.0,6.0,1.0,17.616739,8.0,8.6923075,0.0
4441,42,2,1,0,6.0,0,1,0,0,1.0,10.0,1.0,3.4541039,35.0,6.4038458,1.0833334
4442,40,2,1,0,7.0,0,1,0,0,,10.0,0.0,3.0434775,40.0,7.5,1.25
4443,39,2,1,0,9.0,0,1,0,0,,10.0,0.0,3.0193238,40.0,5.8653846,1.0
4445,35,2,0,0,8.0,0,1,0,0,1.0,10.0,0.0,2.6972613,40.0,3.6153848,1.0833334
4446,43,1,1,0,12.0,0,1,0,0,11.0,1.0,0.0,1.3929143,80.0,12.25,1.5833334
4450,38,2,1,0,12.0,0,0,1,0,6.0,2.0,1.0,7.4074059,35.0,16.423077,13.25
4454,39,1,1,0,12.0,0,1,0,0,11.0,8.0,0.0,2.9307563,35.0,7.7884612,0.5
4458,44,2,1,0,7.0,0,1,0,0,4.0,6.0,0.0,4.0257649,34.0,17.993591,15.833333
4460,36,2,0,1,12.0,0,0,1,1,11.0,8.0,0.0,4.5330095,40.0,14.230769,5.75
4461,35,2,0,1,12.0,0,0,1,1,9.0,6.0,,5.7795668,40.0,3.2884614,0.83333331
4462,39,2,0,1,12.0,0,1,0,0,11.0,8.0,0.0,3.0917859,38.0,15.384615,2.9166667
4464,34,2,1,0,13.0,0,1,1,0,4.0,4.0,,7.648953,20.0,8.4230766,0.5
4465,43,2,0,0,7.0,0,1,0,0,9.0,7.0,0.0,2.6972613,40.0,22.891027,1.4166666
4466,44,2,0,0,12.0,0,1,0,0,9.0,7.0,,1.7976586,40.0,15.243589,1.25
4470,37,2,1,0,12.0,0,1,0,0,9.0,8.0,0.0,2.8180354,60.0,11.942307,1.9166666
4473,43,1,0,0,14.0,0,1,0,0,4.0,4.0,0.0,6.2709026,40.0,11.525642,4.8333335
4474,34,2,1,0,15.0,0,1,1,1,11.0,3.0,0.0,4.0257649,40.0,10.153847,0.083333336
4478,39,1,1,0,17.0,1,1,1,0,11.0,13.0,0.0,7.479866,60.0,18.01923,9.833333
4480,39,1,0,0,11.0,0,1,0,0,6.0,2.0,0.0,3.3091762,62.0,6.0576925,2.25
4481,38,1,1,0,7.0,0,1,0,0,6.0,6.0,0.0,2.0531394,60.0,3.1666667,0.083333336
4484,37,2,0,0,14.0,0,0,1,1,6.0,8.0,,4.0257649,15.0,13.423077,0.41666666
4485,35,2,1,0,13.0,0,0,1,0,4.0,5.0,1.0,12.230271,52.0,13.230769,5.0833335
4488,37,1,0,0,12.0,0,1,0,0,6.0,6.0,0.0,6.8438005,40.0,14.858974,9.333333
4490,43,1,0,0,15.0,0,0,1,1,7.0,4.0,0.0,25.161034,40.0,21.77564,21.75
4492,41,1,1,0,12.0,0,1,0,0,11.0,3.0,0.0,4.0338149,40.0,8.6987181,1.6666666
4494,35,1,1,0,12.0,0,1,0,0,4.0,6.0,0.0,6.0869551,40.0,11.358974,3.25
4501,40,1,0,0,12.0,0,0,1,0,6.0,3.0,0.0,4.3397741,60.0,15.903846,1.9166666
4502,44,1,1,0,13.0,0,1,1,0,3.0,4.0,,5.0322061,40.0,6.2115383,4.0
4508,35,2,1,0,12.0,0,1,1,0,6.0,3.0,0.0,3.220612,30.0,6.1730771,0.83333331
4510,34,1,0,0,12.0,0,1,1,0,5.0,3.0,1.0,14.516907,40.0,12.205129,9.416667
4512,43,1,1,0,10.0,0,1,0,0,6.0,6.0,0.0,2.6972613,60.0,4.9038463,1.6666666
4513,39,2,0,1,13.0,0,1,0,0,6.0,8.0,0.0,3.3574865,30.0,16.5,1.8333334
4518,40,2,0,0,14.0,0,1,0,0,11.0,2.0,0.0,6.3526568,38.0,16.01923,13.25
4519,40,1,1,0,12.0,0,1,1,1,11.0,3.0,,7.648953,40.0,12.038462,7.25
4520,39,1,1,0,6.0,0,1,0,0,8.0,11.0,0.0,6.0386477,40.0,12.410255,8.5
4527,35,2,1,0,12.0,0,0,1,0,11.0,8.0,0.0,2.8985493,40.0,6.25,1.8333334
4530,37,1,1,0,12.0,0,0,1,0,8.0,2.0,0.0,9.29146,50.0,12.23718,8.416667
4531,37,1,1,0,12.0,0,1,0,0,6.0,3.0,,2.801002,36.0,7.3653846,1.3333334
4532,40,2,1,0,12.0,0,1,1,0,9.0,6.0,0.0,5.5394502,40.0,15.564102,0.083333336
4533,42,2,0,0,12.0,0,1,1,0,4.0,6.0,0.0,7.7455678,40.0,18.179487,8.416667
4536,43,1,1,0,17.0,1,1,0,0,11.0,13.0,0.0,9.8067579,45.0,17.634615,13.583333
4538,39,2,1,0,9.0,0,0,1,0,11.0,8.0,0.0,3.9855046,40.0,4.3653846,2.8333333
4539,43,3,1,0,0.0,0,1,0,0,11.0,8.0,0.0,2.9264214,40.0,5.4615383,0.91666669
4541,40,1,1,0,13.0,0,0,1,0,7.0,3.0,0.0,6.5056314,60.0,11.75,0.25
4542,39,1,1,0,12.0,0,0,1,0,7.0,2.0,,4.8274837,40.0,15.243589,2.75
4543,37,1,0,0,12.0,0,0,1,0,7.0,2.0,0.0,13.550715,40.0,13.557693,1.1666666
4544,38,1,1,0,16.0,1,0,0,0,6.0,4.0,,2.7173913,60.0,7.4038463,0.083333336
4545,36,2,0,0,11.0,0,0,1,0,4.0,3.0,,8.7095871,40.0,16.243589,2.3333333
4546,44,2,1,0,11.0,0,1,1,0,4.0,5.0,0.0,5.7970986,40.0,14.730769,6.0833335
4547,39,2,0,0,11.0,0,0,1,0,4.0,6.0,0.0,6.0386477,40.0,14.897436,1.0833334
4548,35,2,1,0,9.0,0,1,1,1,3.0,3.0,0.0,2.8019321,40.0,10.423077,5.8333335
4549,41,1,1,0,15.0,0,1,0,0,11.0,8.0,0.0,11.10854,40.0,15.576923,0.75
4550,44,1,1,0,10.0,0,1,0,0,12.0,3.0,0.0,2.9790654,23.0,1.7948719,0.25
4551,45,1,0,1,18.0,1,1,1,0,11.0,13.0,1.0,15.09662,40.0,19.673077,3.4166667
4553,44,1,1,0,12.0,0,1,0,0,12.0,3.0,0.0,4.6296296,40.0,15.480769,1.8333334
4555,34,1,1,0,17.0,1,1,1,1,6.0,1.0,0.0,14.130424,40.0,12.032051,2.8333333
4556,41,1,1,0,12.0,0,1,0,0,12.0,3.0,0.0,8.7117558,38.0,19.423075,17.166666
4562,43,1,1,0,13.0,0,1,0,0,9.0,7.0,0.0,4.0257649,10.0,10.628205,5.3333335
4564,39,1,0,1,12.0,0,1,1,0,4.0,8.0,,3.3444817,40.0,14.730769,1.75
4567,40,1,1,0,11.0,0,1,0,0,4.0,5.0,0.0,6.5056314,50.0,12.012821,5.8333335
4569,42,1,1,0,12.0,0,1,0,0,6.0,3.0,0.0,5.1207705,38.0,11.730769,10.416667
4571,38,2,0,0,18.0,1,1,0,0,12.0,13.0,0.0,11.610305,40.0,14.596154,13.916667
4573,41,2,1,0,13.0,0,1,0,0,11.0,8.0,1.0,6.0305943,40.0,18.782053,18.75
4574,37,1,0,0,12.0,0,1,0,0,4.0,6.0,0.0,6.2238321,40.0,14.865384,9.916667
4577,39,1,1,0,9.0,0,1,0,0,4.0,6.0,0.0,5.0322061,40.0,8.0384617,5.0
4578,41,1,1,0,16.0,1,1,0,0,11.0,13.0,,3.8739052,24.0,10.25,1.5
4580,38,1,0,0,12.0,0,1,0,0,11.0,8.0,,3.9049909,38.0,13.557693,7.0833335
4583,44,1,1,0,12.0,0,1,0,0,4.0,6.0,0.0,5.6360707,40.0,13.884615,13.833333
4586,38,2,1,0,17.0,1,0,1,1,12.0,2.0,0.0,16.739124,50.0,17.75,10.666667
4589,34,2,1,0,12.0,0,0,1,0,4.0,6.0,1.0,3.7625415,40.0,9.6858978,0.25
4590,41,1,1,0,12.0,0,1,1,0,7.0,2.0,0.0,11.215775,58.0,9.4423075,2.0
4591,40,1,0,0,14.0,0,0,1,0,4.0,1.0,0.0,9.7826052,40.0,8.1410255,4.25
4592,39,1,1,0,12.0,0,1,0,0,12.0,3.0,1.0,10.942026,46.0,11.692307,10.083333
4597,38,2,0,1,13.0,0,1,1,0,5.0,3.0,1.0,9.9597387,38.0,18.916666,18.916666
4599,44,1,1,0,10.0,0,0,1,0,11.0,8.0,1.0,4.3961344,30.0,5.4230771,5.0
4600,41,1,0,0,11.0,0,1,0,0,6.0,2.0,0.0,4.3156176,56.0,9.9038458,1.6666666
4601,42,1,0,1,18.0,1,1,1,1,7.0,2.0,0.0,28.647333,40.0,15.230768,9.5
4602,36,1,1,0,18.0,1,0,1,0,11.0,13.0,0.0,9.1889629,35.0,12.397437,5.5
4603,41,2,1,0,8.0,0,1,0,0,9.0,8.0,,4.1806021,40.0,11.346153,0.16666667
4604,38,2,1,0,16.0,1,1,0,0,11.0,8.0,,4.3547926,24.0,16.391026,10.5
4606,35,2,1,0,12.0,0,1,1,1,7.0,3.0,1.0,5.0322061,40.0,10.192307,0.25
4607,41,2,1,0,11.0,0,1,0,0,5.0,11.0,1.0,8.9452448,45.0,15.25,2.0833333
4611,36,2,1,0,12.0,0,1,0,0,4.0,3.0,0.0,5.5314002,40.0,6.0128207,4.25
4613,39,1,0,0,12.0,0,1,0,0,6.0,8.0,,2.6838422,30.0,5.3269234,4.9166665
4614,40,2,0,0,12.0,0,1,0,0,4.0,6.0,1.0,7.5581369,40.0,14.929487,8.583333
4620,40,2,1,0,12.0,0,0,1,1,6.0,6.0,0.0,5.6360707,40.0,10.384615,2.8333333
4621,38,2,0,0,12.0,0,1,0,0,4.0,6.0,1.0,4.7342973,40.0,14.044871,2.0833333
4625,40,2,0,1,12.0,0,1,1,1,12.0,3.0,0.0,6.2721395,40.0,17.967949,5.5
4628,42,2,1,0,10.0,0,0,1,1,9.0,6.0,,3.2399664,40.0,13.153846,5.25
4629,35,2,0,0,16.0,1,1,0,0,11.0,13.0,0.0,7.9388032,40.0,13.307693,10.583333
4632,42,2,1,0,13.0,0,1,0,0,11.0,1.0,0.0,4.0660219,40.0,14.807693,10.833333
4634,35,2,0,0,15.0,0,1,1,1,11.0,1.0,0.0,10.064413,40.0,15.083333,15.083333
4639,39,2,1,0,18.0,1,1,1,1,11.0,13.0,0.0,7.7455678,40.0,14.73718,1.4166666
4642,42,1,1,0,10.0,0,1,0,0,4.0,6.0,0.0,4.4283414,45.0,16.423077,15.666667
4647,42,2,0,1,7.0,0,0,1,1,4.0,6.0,1.0,4.8953285,40.0,8.2692308,3.4166667
4651,37,2,0,0,14.0,0,1,1,1,7.0,3.0,,3.3444817,40.0,4.75,0.66666669
4652,36,2,1,0,11.0,0,1,0,0,4.0,6.0,0.0,2.801002,38.0,4.4230771,0.5
4653,36,2,1,0,13.0,0,1,0,0,11.0,13.0,0.0,1.9323668,50.0,9.6346159,1.75
4655,36,2,1,0,12.0,0,1,0,0,4.0,6.0,0.0,2.9388082,48.0,14.384616,12.25
4657,36,2,0,0,12.0,0,1,0,0,9.0,8.0,,1.985786,40.0,6.7948718,5.8333335
4658,39,2,1,0,12.0,0,0,1,1,4.0,6.0,1.0,7.0450883,40.0,15.448718,9.416667
4659,36,2,1,0,16.0,1,0,1,0,8.0,1.0,,40.198082,40.0,15.22436,1.75
4663,35,2,1,0,11.0,0,1,1,0,6.0,8.0,,4.1806021,35.0,11.602564,2.6666667
4664,40,2,1,0,8.0,0,1,0,0,9.0,7.0,0.0,1.3446048,12.0,7.2499995,1.6666666
4672,38,2,1,0,12.0,0,1,0,0,11.0,13.0,0.0,3.6634455,38.0,19.833334,19.833334
4674,36,2,0,1,16.0,1,0,1,1,6.0,2.0,0.0,14.492755,40.0,9.8589745,8.666667
4675,35,2,1,0,10.0,0,1,0,0,9.0,7.0,0.0,2.9468596,21.0,3.0769231,1.25
4677,35,1,1,0,16.0,1,1,0,0,11.0,13.0,0.0,6.4492707,48.0,12.442308,11.916667
4678,44,1,1,0,12.0,0,1,0,0,11.0,3.0,0.0,3.5024142,32.0,18.647436,9.833333
4680,38,2,0,1,12.0,0,0,1,1,11.0,8.0,1.0,6.7069201,36.0,8.5769234,5.4166665
4681,37,2,1,0,10.0,0,1,1,0,4.0,5.0,0.0,7.1256027,40.0,4.6538463,4.3333335
4682,35,2,1,0,14.0,0,1,0,0,11.0,13.0,0.0,4.0740724,42.0,12.326923,2.5
4683,42,2,1,0,12.0,0,1,0,0,4.0,2.0,0.0,4.3880816,40.0,19.038464,6.0833335
4685,35,2,1,0,16.0,1,1,1,1,11.0,3.0,0.0,6.1916251,40.0,14.346154,6.4166665
4686,36,2,1,0,12.0,0,1,1,1,9.0,6.0,0.0,2.8985493,34.0,12.435897,7.0
4687,35,2,1,0,12.0,0,1,0,0,6.0,2.0,0.0,5.5599976,45.0,15.333334,0.41666666
4688,40,1,0,0,13.0,0,1,0,0,6.0,2.0,0.0,5.9983873,40.0,18.442308,15.166667
4696,44,2,1,0,10.0,0,1,0,0,11.0,1.0,0.0,4.6296296,40.0,13.0,13.0
4699,37,2,1,0,17.0,1,1,1,1,11.0,2.0,0.0,14.822856,47.0,14.621795,8.333333
4704,44,2,1,0,12.0,0,1,1,1,12.0,3.0,0.0,8.9049911,40.0,18.134615,18.083334
4705,39,1,1,0,16.0,1,1,1,0,11.0,13.0,0.0,7.2302709,9.0,11.442307,2.8333333
4707,44,2,0,0,6.0,0,1,0,0,9.0,7.0,,2.7870672,30.0,11.903846,6.0833335
4711,38,1,1,0,17.0,1,1,0,0,11.0,13.0,,35.731617,45.0,9.6602573,1.8333334
4713,44,1,1,0,12.0,0,1,0,0,6.0,3.0,0.0,4.3558779,32.0,17.48077,8.583333
4718,37,2,0,0,12.0,0,1,0,0,11.0,8.0,0.0,1.859903,25.0,9.6794872,1.1666666
4721,44,1,0,0,15.0,1,1,0,0,11.0,1.0,0.0,10.861512,40.0,18.173077,17.333334
